0.993083,0.772831
0.691690,0.034468
0.626823,0.984692
0.030346,0.436645
0.354261,0.831589
0.919349,0.656761
0.103924,0.588848
0.511113,0.098456
0.105407,0.280358
0.371793,0.961007
0.703257,0.348843
0.101182,0.400802
0.632360,0.444865
0.622045,0.482303
0.440325,0.437335
0.734631,0.189819
0.794972,0.496877
0.577717,0.375133
0.171798,0.521145
0.561321,0.152715
0.500938,0.644838
0.854927,0.816610
0.159402,0.696553
0.644664,0.952886
0.805857,0.166948
0.917782,0.081759
0.207041,0.722918
0.816198,0.880365
0.830946,0.608298
0.425266,0.128956
0.394468,0.775756
0.359334,0.372460
0.963345,0.952754
0.237620,0.596327
0.043186,0.894813
0.608252,0.135377
0.292189,0.154373
0.064799,0.658593
0.035586,0.122370
0.606541,0.620199
0.731479,0.999999
0.896377,0.411857
0.862987,0.334762
0.558998,0.571306
0.185139,0.358817
0.612628,0.792833
0.191230,0.557710
0.344529,0.123856
0.221195,0.575664
0.965494,0.459474
0.784570,0.437815
0.597486,0.035128
0.528698,0.530547
0.681001,0.979679
0.213913,0.767569
0.661102,0.909331
0.396652,0.226232
0.300964,0.014020
0.355215,0.409758
0.998409,0.039839
0.267945,0.466896
0.783801,0.704608
0.920585,0.422437
0.545713,0.322479
0.213879,0.181172
0.283144,0.320594
0.700561,0.029234
0.924915,0.313282
0.371245,0.626957
0.829746,0.197865
0.372942,0.542626
0.429101,0.606619
0.024048,0.303018
0.920408,0.373629
0.186328,0.540445
0.844568,0.917801
0.778037,0.236715
0.611668,0.828520
0.819057,0.242930
0.769691,0.667760
0.837570,0.501055
0.430329,0.471664
0.284677,0.006975
0.362982,0.543886
0.252607,0.534586
0.442404,0.567506
0.029712,0.482338
0.580106,0.067681
0.129252,0.190741
0.411921,0.322239
0.454214,0.266673
0.761931,0.580478
0.076653,0.273210
0.542250,0.560336
0.670522,0.405899
0.509823,0.981655
0.917849,0.331266
0.012259,0.455607
0.539712,0.800378
0.348963,0.955870
0.079770,0.392556
0.568038,0.138401
0.041359,0.627426
0.728205,0.644061
0.135576,0.708569
0.285056,0.673109
0.430582,0.515448
0.132384,0.710731
0.919369,0.726465
0.058621,0.205146
0.622295,0.139488
0.631922,0.620695
0.811007,0.784264
0.686722,0.702937
0.657921,0.922879
0.155940,0.379982
0.574834,0.237428
0.351341,0.909467
0.255795,0.037353
0.622737,0.672877
0.341526,0.485550
0.705915,0.783273
0.797751,0.122686
0.796919,0.828584
0.076970,0.105922
0.700805,0.844566
0.288367,0.087872
0.145542,0.412599
0.052409,0.787319
0.601488,0.151391
0.004424,0.115350
0.609606,0.562614
0.276044,0.258989
0.254142,0.660466
0.594990,0.104709
0.197266,0.605254
0.285920,0.691250
0.261992,0.120915
0.204104,0.393203
0.267328,0.170385
0.585453,0.435441
0.975953,0.898666
0.917254,0.411504
0.424802,0.121808
0.658625,0.001864
0.360585,0.310574
0.586845,0.733124
0.586348,0.198070
0.000174,0.536788
0.154911,0.717887
0.922028,0.634373
0.484026,0.058919
0.292881,0.761216
0.619674,0.495966
0.404028,0.108236
0.517850,0.784134
0.400553,0.812288
0.483084,0.290253
0.199207,0.776611
0.339839,0.030710
0.950852,0.469454
0.258409,0.795140
0.588333,0.987992
0.574445,0.160374
0.248110,0.178187
0.963984,0.093703
0.713289,0.375802
0.334936,0.845493
0.690334,0.426595
0.840427,0.161094
0.859891,0.559783
0.305932,0.822869
0.969194,0.519388
0.317556,0.641562
0.393247,0.679940
0.502758,0.327916
0.505684,0.199933
0.034984,0.202731
0.202128,0.674773
0.109489,0.122401
0.240773,0.158560
0.500901,0.146293
0.015282,0.909647
0.233144,0.609670
0.508489,0.545519
0.540688,0.383064
0.841905,0.344600
0.035719,0.516809
0.024669,0.660405
0.107440,0.201229
0.698067,0.601572
0.436781,0.429468
0.992739,0.739138
0.066390,0.691556
0.974878,0.638769
0.522988,0.689060
0.570573,0.020159
0.123464,0.125673
0.222125,0.364384
0.597291,0.981299
0.756464,0.674908
0.142754,0.969405
0.640309,0.644588
0.220600,0.399641
0.635027,0.216327
0.526562,0.279218
0.878908,0.196779
0.768499,0.231071
0.004509,0.118554
0.437044,0.129709
0.304195,0.972666
0.864759,0.457556
0.712086,0.726425
0.209588,0.037754
0.060305,0.856229
0.692904,0.330568
0.196900,0.569020
0.400043,0.143045
0.759603,0.365628
0.915615,0.762151
0.565742,0.200812
0.827821,0.227980
0.911200,0.255250
0.309957,0.607541
0.611178,0.179039
0.104401,0.899181
0.047169,0.940830
0.665697,0.489309
0.844623,0.165740
0.637953,0.015584
0.395878,0.045413
0.299293,0.295629
0.442870,0.331639
0.070422,0.890660
0.718409,0.108282
0.234106,0.136693
0.042765,0.219581
0.481008,0.560767
0.994117,0.021240
0.287240,0.167607
0.824547,0.634129
0.151057,0.497892
0.295118,0.464518
0.735405,0.252724
0.254042,0.434401
0.125553,0.340606
0.371778,0.950878
0.466295,0.327025
0.930780,0.752738
0.063774,0.919550
0.263178,0.665324
0.925582,0.701479
0.049647,0.991009
0.761657,0.459755
0.439087,0.005592
0.742837,0.769416
0.576601,0.377170
0.852413,0.270971
0.593934,0.711148
0.838064,0.198868
0.250742,0.125738
0.146035,0.292848
0.688416,0.513228
0.470044,0.531916
0.330216,0.387819
0.894836,0.760048
0.607293,0.434428
0.148496,0.259347
0.626583,0.214079
0.851620,0.803631
0.932183,0.547844
0.865146,0.415061
0.951511,0.499014
0.997732,0.475011
0.789514,0.192709
0.814422,0.228478
0.484578,0.876599
0.159633,0.096421
0.342761,0.067620
0.136728,0.086280
0.822127,0.602671
0.484380,0.067084
0.837530,0.729863
0.652542,0.046107
0.544230,0.623406
0.562423,0.033266
0.168582,0.484595
0.745409,0.432749
0.768546,0.369734
0.173059,0.425319
0.517632,0.801061
0.795723,0.628155
0.384391,0.536196
0.043168,0.179579
0.193942,0.614872
0.685647,0.726103
0.546365,0.107857
0.431825,0.137237
0.257924,0.132458
0.116076,0.123418
0.565624,0.338052
0.241477,0.095659
0.657708,0.823488
0.736276,0.252095
0.283412,0.765954
0.436695,0.647453
0.097771,0.532306
0.140677,0.686076
0.938561,0.694346
0.361006,0.945618
0.817839,0.971097
0.679793,0.892851
0.258272,0.245904
0.634996,0.838311
0.790849,0.845560
0.693024,0.859333
0.161866,0.023249
0.197674,0.237417
0.672205,0.047153
0.463158,0.458082
0.803006,0.318267
0.175557,0.678317
0.911530,0.195260
0.616090,0.375300
0.592916,0.257098
0.215183,0.223745
0.351797,0.231990
0.959194,0.498350
0.138014,0.232740
0.572175,0.900231
0.246846,0.096535
0.797222,0.340293
0.788139,0.596327
0.073150,0.117595
0.639901,0.238996
0.190197,0.061668
0.387857,0.610913
0.604183,0.393054
0.168172,0.237775
0.997531,0.616669
0.884525,0.751201
0.191563,0.532395
0.780646,0.875873
0.090213,0.159665
0.852878,0.296086
0.490272,0.468574
0.155607,0.319483
0.631653,0.947826
0.300864,0.307823
0.131034,0.355862
0.178613,0.039769
0.458917,0.685710
0.963676,0.356750
0.080601,0.035666
0.666609,0.440603
0.476996,0.729000
0.857229,0.060613
0.587188,0.260131
0.860734,0.420345
0.855995,0.763209
0.727483,0.251533
0.176631,0.994757
0.441600,0.322521
0.964791,0.320573
0.689995,0.658302
0.263341,0.574081
0.901954,0.848607
0.297813,0.166615
0.956468,0.645327
0.378376,0.027135
0.275717,0.580563
0.018340,0.504223
0.978687,0.030997
0.317742,0.967308
0.506463,0.194026
0.330237,0.844516
0.619365,0.689052
0.048064,0.068667
0.677026,0.239092
0.717224,0.288895
0.705908,0.054594
0.729582,0.635334
0.084597,0.063215
0.108685,0.423486
0.921822,0.603078
0.839284,0.128152
0.165963,0.462235
0.116326,0.797238
0.360166,0.420087
0.554192,0.359539
0.057679,0.591505
0.105333,0.881239
0.680648,0.496281
0.114042,0.247761
0.294571,0.444707
0.584192,0.460168
0.843357,0.100338
0.206512,0.692584
0.345419,0.115059
0.263141,0.273962
0.589058,0.284294
0.150225,0.866137
0.720440,0.080561
0.400759,0.662006
0.379614,0.195513
0.083183,0.197749
0.930154,0.392368
0.560075,0.895281
0.105639,0.807660
0.410530,0.317574
0.344723,0.171404
0.489931,0.946302
0.588796,0.379601
0.874668,0.622007
0.053881,0.844970
0.764544,0.903755
0.414459,0.906560
0.202883,0.386861
0.626942,0.375623
0.615500,0.283184
0.816095,0.697948
0.835188,0.229460
0.387479,0.711984
0.133192,0.717670
0.968277,0.182400
0.679615,0.945002
0.734533,0.869227
0.539536,0.223940
0.106685,0.530370
0.652750,0.599896
0.407450,0.177260
0.059912,0.072503
0.920626,0.514364
0.627602,0.184856
0.473659,0.771654
0.983100,0.765267
0.350729,0.780578
0.896246,0.614641
0.895872,0.486126
0.815524,0.034794
0.310548,0.728912
0.656058,0.042497
0.545755,0.212245
0.761075,0.291354
0.701788,0.761371
0.157081,0.452615
0.687107,0.861172
0.568546,0.790651
0.830571,0.706947
0.027815,0.170121
0.271085,0.577552
0.888871,0.978155
0.136515,0.607506
0.133229,0.735605
0.812968,0.113003
0.468580,0.966461
0.992206,0.712789
0.626969,0.343285
0.595501,0.348294
0.778926,0.841278
0.167772,0.904847
0.213248,0.303974
0.201752,0.260050
0.708639,0.018697
0.597228,0.073076
0.977831,0.228306
0.746422,0.685498
0.769433,0.256442
0.072325,0.010242
0.763198,0.336307
0.346263,0.409679
0.724316,0.031940
0.983051,0.007635
0.994559,0.704602
0.953600,0.370066
0.259920,0.741383
0.379407,0.518713
0.890454,0.897236
0.222914,0.697352
0.015119,0.677945
0.332518,0.834206
0.096104,0.889051
0.677484,0.763546
0.704908,0.005898
0.975162,0.377704
0.576867,0.938168
0.226178,0.526730
0.796168,0.964472
0.170011,0.255891
0.892913,0.821400
0.879765,0.622780
0.875850,0.421573
0.548579,0.599730
0.419046,0.231475
0.351134,0.051202
0.811009,0.884477
0.785594,0.020689
0.948466,0.032542
0.128279,0.188744
0.004474,0.107874
0.667322,0.113420
0.149304,0.513602
0.994740,0.531383
0.673304,0.962631
0.200008,0.665875
0.056598,0.685251
0.039549,0.358184
0.393195,0.008592
0.049904,0.748483
0.283406,0.392465
0.679309,0.814241
0.638481,0.991912
0.548549,0.341897
0.304244,0.010527
0.212980,0.618623
0.408420,0.155437
0.328234,0.225586
0.355299,0.972726
0.768940,0.924272
0.778366,0.995107
0.043645,0.700380
0.754599,0.525291
0.439522,0.953711
0.601081,0.761227
0.397465,0.209678
0.683357,0.940358
0.656541,0.107293
0.981721,0.590367
0.233621,0.517277
0.090451,0.050133
0.033129,0.651913
0.730418,0.983903
0.718558,0.369982
0.625876,0.179774
0.654509,0.817980
0.820905,0.817867
0.343037,0.215604
0.611249,0.004924
0.331852,0.384189
0.239329,0.342081
0.005099,0.724291
0.919430,0.348445
0.362082,0.380202
0.846051,0.438087
0.619867,0.492949
0.652782,0.317009
0.296347,0.412806
0.704512,0.749152
0.218632,0.215471
0.458012,0.335024
0.389648,0.150222
0.676950,0.944324
0.545475,0.968789
0.796318,0.540049
0.917039,0.795367
0.538697,0.024971
0.249821,0.958513
0.716518,0.487070
0.396971,0.978212
0.937771,0.260456
0.071407,0.875242
0.173138,0.984229
0.182871,0.684416
0.966861,0.336165
0.300174,0.716888
0.296635,0.490150
0.771807,0.670358
0.397048,0.372231
0.901602,0.880158
0.185385,0.195672
0.100540,0.251078
0.149697,0.907006
0.923644,0.483940
0.722235,0.226307
0.501185,0.859145
0.030338,0.295400
0.026580,0.173899
0.904479,0.378853
0.056077,0.863834
0.046806,0.054334
0.985479,0.738352
0.031660,0.358049
0.097880,0.428090
0.590051,0.011425
0.905922,0.834506
0.861783,0.560226
0.335160,0.626565
0.683725,0.429648
0.227648,0.096415
0.436695,0.011907
0.409668,0.144536
0.902619,0.361173
0.132560,0.334626
0.196167,0.909886
0.599633,0.982484
0.343799,0.136681
0.256293,0.172021
0.470640,0.641182
0.379103,0.077960
0.158905,0.978717
0.764511,0.102214
0.027332,0.248611
0.174157,0.195138
0.806174,0.435953
0.124693,0.436238
0.787979,0.903456
0.127816,0.653547
0.606826,0.457364
0.322275,0.278163
0.811144,0.418706
0.473371,0.340993
0.713518,0.716755
0.924413,0.333380
0.285450,0.844834
0.344399,0.394205
0.350160,0.042607
0.665090,0.867721
0.475800,0.317758
0.278903,0.659283
0.375730,0.631119
0.971232,0.538562
0.253018,0.842175
0.902258,0.565495
0.315077,0.177395
0.807937,0.857348
0.232036,0.703494
0.153983,0.093333
0.765455,0.773807
0.460996,0.581134
0.665044,0.799380
0.266431,0.165135
0.951277,0.313416
0.236696,0.051383
0.173935,0.827640
0.989376,0.191952
0.620058,0.066925
0.878093,0.247998
0.608339,0.385789
0.662692,0.666610
0.349518,0.714133
0.248061,0.684979
0.541046,0.712905
0.159522,0.785966
0.641329,0.503936
0.722100,0.820493
0.467739,0.562291
0.569225,0.498996
0.715097,0.300793
0.055912,0.285611
0.580685,0.733225
0.382549,0.076448
0.219601,0.660998
0.551924,0.182963
0.281841,0.330806
0.234238,0.505555
0.207487,0.086455
0.046944,0.043033
0.162131,0.149418
0.840845,0.090375
0.396344,0.230895
0.933185,0.803079
0.114870,0.769260
0.458521,0.558706
0.253281,0.339987
0.197175,0.835442
0.977234,0.871974
0.518201,0.129216
0.873313,0.657792
0.442582,0.125412
0.347934,0.517227
0.126812,0.213967
0.066021,0.679035
0.092540,0.609316
0.192294,0.638975
0.401372,0.154185
0.435482,0.768400
0.134546,0.851909
0.920826,0.203489
0.158593,0.614075
0.738454,0.060376
0.557248,0.209308
0.670936,0.405287
0.961913,0.007543
0.453863,0.109384
0.273440,0.336780
0.302413,0.638273
0.580763,0.579035
0.445241,0.098551
0.619325,0.930962
0.583088,0.243276
0.240989,0.813870
0.161178,0.668551
0.470805,0.827560
0.509402,0.970351
0.186718,0.328742
0.540422,0.232785
0.985184,0.487750
0.418615,0.839629
0.072029,0.201875
0.441721,0.446455
0.156224,0.709467
0.171204,0.456912
0.205491,0.579892
0.460727,0.545562
0.987803,0.990454
0.039087,0.390208
0.604186,0.659823
0.854896,0.137190
0.273396,0.592444
0.278474,0.372206
0.747763,0.991081
0.577292,0.678557
0.376376,0.703274
0.702562,0.344660
0.803279,0.165841
0.653940,0.058790
0.021627,0.039784
0.436037,0.302160
0.182457,0.774471
0.582901,0.274747
0.902075,0.057310
0.079970,0.017762
0.941113,0.214582
0.180366,0.951487
0.494148,0.804646
0.650748,0.192294
0.613036,0.242079
0.255432,0.381071
0.533356,0.632945
0.485348,0.321425
0.513715,0.445188
0.423370,0.945906
0.823429,0.811845
0.336915,0.492515
0.374675,0.124232
0.330740,0.916014
0.471327,0.113773
0.078186,0.452023
0.999799,0.367255
0.002072,0.271173
0.568971,0.441087
0.973272,0.950478
0.871159,0.835912
0.806153,0.659644
0.738856,0.133148
0.752495,0.490257
0.138575,0.580747
0.584982,0.662146
0.815133,0.484939
0.939468,0.505243
0.156810,0.439601
0.283974,0.228059
0.300674,0.001897
0.913658,0.930709
0.106183,0.734475
0.338555,0.244247
0.547119,0.735987
0.488978,0.921463
0.815142,0.813835
0.188697,0.772362
0.395884,0.892010
0.289465,0.867041
0.530002,0.857646
0.730208,0.290600
0.347372,0.574536
0.057711,0.615442
0.541392,0.073331
0.883099,0.459237
0.076007,0.030968
0.065540,0.102166
0.806658,0.773246
0.221468,0.985462
0.521865,0.503451
0.353347,0.807871
0.406682,0.065005
0.918341,0.782578
0.442216,0.513893
0.519830,0.097957
0.241177,0.545475
0.526610,0.427617
0.509181,0.252566
0.086806,0.583066
0.340831,0.814883
0.252084,0.691927
0.209695,0.603602
0.465119,0.302497
0.003939,0.219473
0.553703,0.936178
0.554306,0.960911
0.558436,0.147521
0.310573,0.251590
0.597099,0.519768
0.775535,0.058260
0.207804,0.615591
0.589786,0.479362
0.845531,0.000051
0.265598,0.806182
0.227950,0.970416
0.818610,0.956038
0.448216,0.024852
0.118199,0.102428
0.340460,0.071533
0.395245,0.094382
0.345680,0.386723
0.006760,0.052091
0.988226,0.173081
0.872137,0.833014
0.577735,0.870292
0.445028,0.925783
0.835599,0.594258
0.816192,0.088631
0.135189,0.493620
0.566450,0.018251
0.282057,0.179479
0.203400,0.406923
0.832763,0.424247
0.228303,0.162821
0.900601,0.881761
0.312906,0.591978
0.686987,0.142353
0.311001,0.144155
0.526484,0.294319
0.993549,0.816340
0.233881,0.465307
0.124812,0.960461
0.572457,0.597507
0.003424,0.535930
0.227708,0.676852
0.375878,0.102483
0.210662,0.983805
0.864550,0.442793
0.015939,0.583678
0.680696,0.806777
0.789241,0.162146
0.627628,0.056293
0.994496,0.768864
0.030148,0.689604
0.055561,0.885346
0.121880,0.301225
0.795140,0.494476
0.890707,0.685322
0.383380,0.890992
0.919023,0.258746
0.989411,0.886185
0.521853,0.280956
0.245804,0.815290
0.510888,0.925107
0.989181,0.123263
0.116623,0.319958
0.094703,0.884193
0.268092,0.998645
0.019515,0.007048
0.136737,0.091270
0.799162,0.691438
0.006256,0.480524
0.366146,0.439294
0.573744,0.247471
0.296361,0.738425
0.725363,0.841219
0.421195,0.028819
0.327071,0.559216
0.542613,0.358114
0.215448,0.472773
0.795709,0.358916
0.123090,0.268190
0.614750,0.527172
0.961863,0.148194
0.515496,0.162408
0.770147,0.551851
0.339525,0.228044
0.548255,0.208123
0.754842,0.331157
0.829594,0.064442
0.539544,0.039896
0.666844,0.355968
0.620091,0.642214
0.742662,0.683620
0.787924,0.711721
0.201782,0.349461
0.560657,0.951458
0.926794,0.869118
0.722634,0.912256
0.658009,0.941777
0.238623,0.634786
0.606310,0.299914
0.274529,0.485537
0.460601,0.164057
0.803123,0.938592
0.698622,0.294636
0.018420,0.945768
0.153974,0.185726
0.200909,0.348721
0.208542,0.428050
0.071802,0.863355
0.944799,0.079377
0.024057,0.553367
0.512997,0.555131
0.994008,0.811893
0.754094,0.326255
0.134071,0.895323
0.222848,0.791728
0.345919,0.781581
0.491172,0.726799
0.016179,0.216323
0.622975,0.642904
0.145823,0.140757
0.608770,0.188781
0.698498,0.156895
0.715144,0.230215
0.633066,0.890694
0.349203,0.454543
0.667289,0.031273
0.296576,0.046539
0.808101,0.530812
0.708861,0.576184
0.047475,0.490210
0.713083,0.264285
0.554273,0.307010
0.041724,0.160044
0.359324,0.906363
0.375120,0.613047
0.613258,0.674944
0.031091,0.821133
0.993485,0.138211
0.420961,0.154296
0.742536,0.256535
0.712251,0.334983
0.878600,0.797638
0.747111,0.924010
0.419344,0.872557
0.244626,0.272356
0.603304,0.000061
0.897033,0.263246
0.051495,0.953932
0.884319,0.393108
0.464706,0.858240
0.871267,0.902669
0.055663,0.080061
0.728946,0.773586
0.078157,0.618299
0.720695,0.455792
0.351254,0.096918
0.363801,0.521247
0.405460,0.035226
0.310666,0.309475
0.938515,0.074947
0.757451,0.993873
0.919582,0.042994
0.257542,0.437701
0.549679,0.386434
0.683308,0.464085
0.967175,0.198099
0.193801,0.711851
0.822597,0.065779
0.904848,0.694612
0.379174,0.195809
0.538123,0.599509
0.089126,0.330481
0.299033,0.310326
0.844341,0.305640
0.840553,0.377562
0.942096,0.792149
0.515276,0.984550
0.026006,0.780300
0.772482,0.408933
0.335123,0.415625
0.863397,0.299356
0.188116,0.470935
0.383156,0.369158
0.942912,0.042864
0.340472,0.009268
0.286944,0.818134
0.643549,0.754613
0.808981,0.401436
0.955461,0.973303
0.179333,0.098275
0.897273,0.199692
0.656211,0.576551
0.812186,0.541634
0.324259,0.442933
0.477906,0.706842
0.349509,0.730628
0.729931,0.627079
0.311807,0.931408
0.856792,0.482276
0.118273,0.979051
0.227995,0.997313
0.017112,0.919043
0.349176,0.984558
0.137493,0.982459
0.938877,0.251858
0.199517,0.546163
0.877334,0.926066
0.329735,0.998300
0.777870,0.935219
0.777755,0.366073
0.538270,0.532560
0.419468,0.046722
0.083447,0.501421
0.579879,0.090567
0.806686,0.710013
0.175979,0.556144
0.338365,0.599116
0.876003,0.061602
0.843646,0.198255
0.482777,0.245773
0.633012,0.041458
0.357362,0.429490
0.436513,0.869277
0.853071,0.873135
0.115241,0.297414
0.677739,0.055869
0.299451,0.773575
0.004141,0.447824
0.641564,0.878106
0.531521,0.479036
0.105871,0.744436
0.411249,0.262330
0.178573,0.740876
0.932689,0.508496
0.111984,0.986879
0.145408,0.549613
0.203766,0.197724
0.466554,0.326352
0.239602,0.628811
0.595905,0.003232
0.586069,0.023829
0.437425,0.252329
0.317584,0.572291
0.197458,0.774757
0.692447,0.778117
0.011959,0.116507
0.116012,0.222950
0.013642,0.725757
0.685757,0.736347
0.986755,0.550154
0.818749,0.692785
0.529265,0.143446
0.685832,0.098082
0.869347,0.557241
0.936751,0.252841
0.347094,0.933728
0.263301,0.939827
0.816349,0.511866
0.670477,0.807477
0.556216,0.740522
0.582734,0.213764
0.242111,0.975148
0.498026,0.401730
0.956950,0.875004
0.164668,0.071855
0.546890,0.473042
0.209310,0.522746
0.833197,0.068459
0.057377,0.333882
0.886793,0.124869
0.433506,0.990969
0.981234,0.255110
0.828849,0.513358
0.497260,0.304966
0.582089,0.512710
0.541133,0.770928
0.551292,0.361241
0.354085,0.995792
0.313164,0.570001
0.817965,0.486967
0.115660,0.386480
0.702754,0.259829
0.677536,0.876531
0.288095,0.080007
0.296177,0.394728
0.347374,0.011865
0.306357,0.745315
0.782666,0.506895
0.282082,0.850590
0.350636,0.161977
0.497303,0.545211
0.048174,0.638244
0.325571,0.394924
0.336557,0.285334
0.022422,0.610248
0.928419,0.862445
0.408718,0.071130
0.645951,0.114206
0.333369,0.620570
0.797555,0.782025
0.051181,0.588849
0.859645,0.360187
0.241323,0.045059
0.082354,0.154026
0.400823,0.288768
0.224094,0.580545
0.584916,0.489506
0.669392,0.789492
0.647287,0.502619
0.797767,0.516514
0.180620,0.047574
0.613664,0.600456
0.555905,0.648897
0.554951,0.986086
0.415399,0.294873
0.980405,0.664681
0.764138,0.015568
0.213146,0.579429
0.281320,0.777028
0.639871,0.177457
0.439306,0.253418
0.249851,0.773095
0.968982,0.089527
0.615864,0.638043
0.627850,0.897617
0.644072,0.009656
0.677896,0.839187
0.064199,0.271015
0.792743,0.648352
0.298402,0.989264
0.950784,0.413237
0.635270,0.175424
0.676150,0.237097
0.636476,0.423956
0.385045,0.802063
0.456113,0.366683
0.262195,0.009355
0.782588,0.872192
0.037174,0.397293
0.139785,0.121361
0.437765,0.492554
0.972239,0.697912
0.006195,0.172467
0.461968,0.794712
0.744517,0.719176
0.672861,0.920897
0.479366,0.171585
0.092287,0.747464
0.387681,0.344659
0.221284,0.400616
0.414392,0.841158
0.624805,0.782526
0.851109,0.065602
0.321325,0.184315
0.334266,0.145942
0.425719,0.821461
0.004309,0.614505
0.870207,0.045950
0.125883,0.738084
0.747738,0.814768
0.379148,0.678657
0.476281,0.827933
0.450325,0.701667
0.462301,0.186258
0.228591,0.664085
0.126009,0.286356
0.706888,0.720646
0.916006,0.215469
0.292663,0.855668
0.592469,0.099418
0.394391,0.011838
0.969992,0.489950
0.121716,0.595975
0.054660,0.939633
0.754766,0.604282
0.451220,0.821345
0.591936,0.114338
0.058976,0.232792
0.697937,0.871191
0.043508,0.016410
0.823838,0.753064
0.173850,0.136875
0.641146,0.518589
0.681203,0.663712
0.656679,0.196661
0.101873,0.357905
0.762247,0.721820
0.359658,0.507277
0.743219,0.629860
0.989001,0.995331
0.420186,0.967257
0.548081,0.568711
0.502427,0.924156
0.383494,0.874787
0.531191,0.587111
0.806756,0.498437
0.698039,0.158844
0.973652,0.502021
0.254049,0.603181
0.625219,0.950273
0.307780,0.081248
0.383111,0.879194
0.381098,0.059231
0.807727,0.846143
0.212075,0.300188
0.933286,0.112074
0.633578,0.541665
0.911066,0.972481
0.206888,0.898178
0.984236,0.910188
0.609935,0.077119
0.810259,0.521125
0.162315,0.906816
0.244741,0.338197
0.938234,0.780311
0.368356,0.295832
0.376584,0.005494
0.922199,0.336118
0.835990,0.663039
0.426298,0.320067
0.984717,0.499502
0.675691,0.723204
0.650469,0.323548
0.481612,0.818958
0.512618,0.551943
0.231003,0.513782
0.163772,0.354319
0.202202,0.185555
0.017960,0.813677
0.538947,0.678758
0.867527,0.192911
0.207167,0.694171
0.547560,0.528269
0.359754,0.179599
0.625281,0.683330
0.806884,0.692717
0.284684,0.872360
0.558290,0.842595
0.715926,0.840023
0.665657,0.582530
0.290194,0.901511
0.506642,0.463358
0.836287,0.460395
0.706453,0.134466
0.496836,0.916961
0.801127,0.071058
0.493081,0.286295
0.272590,0.610936
0.405400,0.881750
0.299436,0.974504
0.109043,0.799458
0.289700,0.841967
0.009072,0.360937
0.651055,0.504970
0.139098,0.616175
0.118580,0.405891
0.723280,0.505546
0.089572,0.970234
0.418363,0.163799
0.910271,0.823166
0.085195,0.551393
0.140854,0.546630
0.343900,0.833397
0.495108,0.129721
0.844302,0.018082
0.409643,0.097481
0.716195,0.823366
0.599226,0.192248
0.892553,0.371111
0.239035,0.445763
0.660619,0.655938
